name,price,original_price,image_url,description,category,brand,predicted_style
童裝 親子系列 下抽繩工裝褲 兩色售 S/M/L,200,NT. 480,https://photo.queenshop.com.tw/04130254/04130254-02.jpg,童裝 親子系列 下抽繩工裝褲 選用100%純棉面料舒適自在下抽繩綁帶造型增添整體設計感全鬆緊腰頭穿脫自在方便大地色系百搭又實穿全家一起穿 享受溫馨時尚LOOK！,下身,QueenShop,"['工裝', '休閒']"
簡約幾何造型耳釦飾耳環,30,NT. 390,https://photo.queenshop.com.tw/07030837/07030837-99.jpg,Made in Korea簡約幾何造型耳釦飾耳環無耳洞的小救星幾何造型增添整體設計感輕巧方便 舒適度極高簡單配戴不厚重也沒有負擔輕鬆融入日常裝扮 展現耳際時尚,配件,QueenShop,"['簡約', '韓系']"
質感單顆水鑽造型耳環,50,NT. 290,https://photo.queenshop.com.tw/07030897/07030897-99.jpg,Made in Korea質感單顆水鑽造型耳環小巧尺寸 低調不失特色水鑽造型 在光線下閃閃發亮任何場合配戴都合適好看簡單搭配 展現精緻亮眼Look~,配件,QueenShop,"['優雅', '韓系']"
質感凹凸蝴蝶結設計耳針式耳環,80,NT. 390,https://photo.queenshop.com.tw/07030901/07030901-99.jpg,Made in Korea質感凹凸蝴蝶結設計耳針式耳環韓國選品系列凹凸素面與蝴蝶結的交織設計簡約質感造型滿滿搭配日常穿搭就時尚好看！,配件,QueenShop,"['韓系', '簡約']"
凹凸方塊雙層蛇骨鍊項鍊,50,NT. 250,https://photo.queenshop.com.tw/07040351/07040351-99.jpg,凹凸方塊雙層蛇骨鍊項鍊附調節鍊設計 任何人都合適雙層鍊造型 增添層次感立體凹凸方塊 讓整體搭配更亮眼簡單搭配 展現率性質感風格~,配件,QueenShop,"['簡約', '街頭']"
多圈皮繩設計蝴蝶結項鍊,80,NT. 390,https://photo.queenshop.com.tw/07040358/07040358-99.jpg,Made in Korea多圈皮繩設計蝴蝶結項鍊多圈皮繩設計 可自由變化綁法與長度 搭配流行的蝴蝶結設計單圈長鏈造型 氣質優雅多圈短練造型 甜辣可愛簡單配戴 展現多變風格~,配件,QueenShop,"['優雅', '甜美']"
MIT貳樓聯名 DESSERT印圖造型馬克杯 兩色售,400,NT. 250,https://photo.queenshop.com.tw/12070037/12070037-05.jpg,貳樓聯名-DESSERT印圖造型馬克杯DESSERT甜點印圖造型馬克杯色彩繽紛款式簡單不過於花俏貼心握把設計 熱飲冷飲皆適用日常實用餐具器皿也可以好可愛!!!,其他,QueenShop,"['日系', '甜美']"
童裝 親子系列 Aloha渡假感印圖上衣 S/M/L,100,NT. 380,https://photo.queenshop.com.tw/01039958/01039958-99.jpg,童裝 親子系列 Aloha渡假感印圖上衣100%純棉面料舒適親膚ALOHA SUMMER印圖夏日感滿滿圓領剪裁修飾臉部線條簡單搭配就好看有型全家一起穿 兼具時尚溫馨感！,上衣,QueenShop,"['休閒', '甜美']"
柏心聯名-蕾絲網紗緹花細肩長洋裝-深灰 S/M,250,NT. 1280,https://photo.queenshop.com.tw/01087010/01087010-27.jpg,柏心聯名-蕾絲網紗緹花細肩長洋裝選用高級感蕾絲網紗面料雙層設計 輕鬆打造層次感穿搭細緻蕾絲緹花 增添浪漫氣息長版連身洋設計 視覺上拉長比例任意搭配都春季感十足,連身,QueenShop,"['優雅', '甜美']"
中分哥 中分哥與貓立體浮雕設計上衣 兩色售,350,NT. 690,https://photo.queenshop.com.tw/01190086/01190086-01.jpg,中分哥 中分哥與貓立體浮雕設計上衣選用舒適有挺度的混紡面料寬版版型 合適任何身形立體浮雕設計 別緻有特色搭配褲裝 展現率性有型Look~,上衣,QueenShop,"['休閒', '街頭']"
中分哥 EXERCISE TIME撞色剪接上衣,350,NT. 590,https://photo.queenshop.com.tw/01190094/01190094-99.jpg,中分哥 EXERCISE TIME撞色剪接上衣選用100%純棉面料 親膚又柔軟寬版版型 合適任何身形撞色剪接設計 別緻有特色搭配運動褲 與中分哥一起動起來!,上衣,QueenShop,"['運動風', '休閒']"
童裝 親子系列 大口袋設計吊帶裙 兩色售S-L,250,NT. 680,https://photo.queenshop.com.tw/03060279/03060279-01.jpg,童裝 親子系列大口袋設計吊帶裙微滑面料舒適輕盈感抓皺傘裙襬更修飾臀部線條可調節吊帶 調整自己喜愛的長度母女一起穿吊帶裙隨意搭配都好看!,連身,QueenShop,"['休閒', '甜美']"
夏日草編造型平底拖鞋 兩色售 22.5-24.5,600,NT. 490,https://photo.queenshop.com.tw/05090176/05090176-01.jpg,夏日草編造型平底拖鞋編織細節造型讓整體更加有質感 基本色系不怕出錯不知道該穿什麼鞋時來雙涼鞋搭配最適合清新自在沒有拘束穿出夏日女孩風采,配件,QueenShop,"['休閒', '日系']"
珍珠C型耳針式耳環兩件組,100,NT. 390,https://photo.queenshop.com.tw/07030831/07030831-99.jpg,Made in Korea珍珠C型耳針式耳環兩件組韓國選品系列素面C型耳環基本百搭珍珠C型耳環帥氣又簡約合適各種風格的耳環組合喜歡嘗試不同風格的女孩必備,其他,QueenShop,"['簡約', '韓系']"
立體霧面蝴蝶結造型耳環,100,NT. 390,https://photo.queenshop.com.tw/07030869/07030869-99.jpg,Made in Korea立體霧面蝴蝶結造型耳環立體蝴蝶結造型 增添整體層次度霧面設計 低調有質感任何場合配戴都合適有型簡單配戴 一起成為時尚精緻女孩~,配件,QueenShop,"['韓系', '優雅']"
多蝴蝶結造型皮繩鎖骨鍊 兩色售,30,NT. 490,https://photo.queenshop.com.tw/07040366/07040366-01.jpg,Made in Korea多蝴蝶結造型皮繩鎖骨鍊附調節鍊設計 任何人都合適鎖骨鍊設計 修飾臉部與肩頸線條多蝴蝶結造型 增添整體設計感簡單搭配 展現甜美精緻風~,配件,QueenShop,"['韓系', '甜美']"
立體鏡面愛心米粒鍊項鍊,30,NT. 590,https://photo.queenshop.com.tw/07040368/07040368-99.jpg,Made in Korea立體鏡面愛心米粒鍊項鍊附調節鍊設計 任何人都合適米粒鍊造型 別緻有質感立體鏡面愛心 增添整體造型亮點簡單搭配 展現時髦個性Look~,其他,QueenShop,"['韓系', '簡約']"
基本圓領素面合身上衣-白,160,NT. 390,https://photo.queenshop.com.tw/01097258/01097258-03.jpg,基本圓領素面合身上衣親膚舒適的柔軟面料季節轉換的必備合身上衣可外加件外套也可單穿當打底衣簡單搭配牛仔褲或裙裝時尚簡約俐落好看！,上衣,QueenShop,"['簡約', '休閒']"
P/D幽靈 童裝夏日炎熱圖上衣 兩色售 M/L/XL,130,NT. 390,https://photo.queenshop.com.tw/01190261/01190261-06.jpg,P/D幽靈 童裝 夏日炎熱圖上衣選用透氣舒適純棉面料渡假幽靈設計 增添穿搭小亮點清爽配色 展現俐落活力簡單搭配輕鬆打造夏季可愛穿搭!,上衣,QueenShop,"['休閒', '甜美']"
童裝 親子系列 大小格紋拼接設計長裙,200,NT. 580,https://photo.queenshop.com.tw/03021272/03021272-02.jpg,童裝 親子系列 大小格紋拼接設計長裙100%純棉面料舒適好穿全鬆緊腰頭穿脫自在方便貼心內理布料行走不怕走光不對稱格紋拼接造型增添整體設計感母女一起穿 享受時尚穿搭的樂趣！,下身,QueenShop,"['日系', '甜美']"
童裝 親子系列 多口袋造型設計連身褲 S/M/L,200,NT. 680,https://photo.queenshop.com.tw/04050815/04050815-99.jpg,童裝 親子系列 多口袋造型設計連身褲親膚透氣純棉面料獨特極具造型口袋 實用機能感兼備半排扣設計 舒適自在好活動母女裝穿搭 俏皮可愛OD風!,連身,QueenShop,"['休閒', '戶外']"
交叉波浪造型耳針式耳環 兩色售,80,NT. 390,https://photo.queenshop.com.tw/07030818/07030818-73.jpg,Made in Korea交叉波浪造型耳針式耳環韓國選品系列波浪線條交叉呈現不規則設計簡約又很有造型感搭配日常穿搭就很簡約好看!,其他,QueenShop,"['韓系', '簡約']"
愛心珠珠水鑽組合三件組耳環,30,NT. 290,https://photo.queenshop.com.tw/07030925/07030925-99.jpg,Made in Korea愛心珠珠水鑽組合三件組耳環多種造型任意選擇隨意變換不同穿搭風格小水鑽設計日常又不失時尚感喜歡嘗試不同風格穿搭必備好物!,配件,QueenShop,"['韓系', '甜美']"
質感立體編織造型項鍊,80,NT. 380,https://photo.queenshop.com.tw/07040335/07040335-99.jpg,Made in Korea質感立體編織造型項鍊編織造型項鍊增添時尚感大小相同有規律的銀飾造型百搭又好看時髦女性必備的時尚輕奢侈品！,配件,QueenShop,"['韓系', '優雅']"
格紋後開衩傘擺長裙 S/M/L,360,NT. 490,https://photo.queenshop.com.tw/03020863/03020863-99.jpg,格紋後開衩傘擺長裙貼心親膚內裡穿著安心又舒適側邊隱形拉鍊提升整體細緻感可休閒也可正式的百搭單品打造夏日隨性自在的風格,下身,QueenShop,"['休閒', '正裝']"
簡約二穿厚底綁帶休閒鞋 兩色售,1200,NT. 1780,https://photo.queenshop.com.tw/05090259/05090259-03.jpg,簡約二穿厚底綁帶休閒鞋選用舒適有挺度的皮革面料厚底造型 修飾腿部比例兩穿設計 可以自由搭配經典好搭鞋款 怎麼搭都好看!,配件,QueenShop,"['簡約', '休閒']"
水鑽設計雙環造型耳針式耳環,80,NT. 390,https://photo.queenshop.com.tw/07030770/07030770-99.jpg,Made in Korea水鑽設計雙環造型耳針式耳環 低調復古的水鑽設計雙環造型增添氣質感簡單搭配洋裝或褲裝輕鬆穿出氣質時尚LOOK！,配件,QueenShop,"['韓系', '優雅']"
時尚霧面金屬水滴耳環,50,NT. 290,https://photo.queenshop.com.tw/07030859/07030859-99.jpg,時尚霧面金屬水滴耳環霧面金屬光澤 低調又高級水滴造型 修飾臉部線條任何場合配戴都合適輕鬆配戴展現溫柔氣質風~,配件,QueenShop,"['優雅', '簡約']"
MIT 寬片片 復古小圖刺繡POLO領上衣 兩色售,280,NT. 590,https://photo.queenshop.com.tw/01060066/01060066-05.jpg,Made in Taiwan寬片片 復古小圖刺繡POLO領上衣選用100%的純棉面料復古小圖刺繡造型 細緻滿滿POLO 領剪裁設計 經典耐看搭配牛仔寬褲 展現活力LOOK!,上衣,QueenShop,"['復古', '休閒']"
寬片片 Lemon Song女孩印圖寬版短袖上衣,220,NT. 590,https://photo.queenshop.com.tw/01190208/01190208-99.jpg,寬片片 Lemon Song 女孩印圖寬版短袖上衣選用親膚柔軟純棉面料寬版版型 合適所有身型 獨特可愛的撞色搭配下身搭配裙裝 甜酷女孩穿搭LOOK!,上衣,QueenShop,"['甜美', '休閒']"
大小珍珠雲朵造型耳環,100,NT. 390,https://photo.queenshop.com.tw/07030866/07030866-99.jpg,Made in Korea大小珍珠雲朵造型耳環大小珍珠串在一起 更有層次感三圈珍珠隨著動作擺動變化單獨配戴就亮眼有型正式或休閒場合配戴都合適好看!,配件,QueenShop,"['韓系', '優雅']"
質感水鑽蝴蝶結造型耳針式耳環,50,NT. 290,https://photo.queenshop.com.tw/07030896/07030896-99.jpg,Made in Korea質感水鑽蝴蝶結造型耳針式耳環 韓國選品系列水鑽蝴蝶結造型質感滿滿簡單配戴不厚重也沒有負擔搭配日常穿搭就就時尚好看！,配件,QueenShop,"['韓系', '甜美']"
立體鏡面愛心珍珠項鍊,30,NT. 390,https://photo.queenshop.com.tw/07040355/07040355-99.jpg,Made in Korea立體鏡面愛心珍珠項鍊附調節鍊設計 任何人都合適珍珠鍊造型 質感滿滿立體鏡面愛心 讓整體搭配更亮眼是時髦精緻女孩的必備單品~,配件,QueenShop,"['韓系', '優雅']"
細小鎖鍊造型手鍊,80,NT. 280,https://photo.queenshop.com.tw/07050168/07050168-99.jpg,細小鎖鍊造型手鍊細鎖鏈款式增添個性率性感整體質感好搭配坦率基本調性俐落展現輕鬆穿出時尚質感LOOK！,其他,QueenShop,"['簡約', '性感']"
黑蝴蝶結珍珠設計鎖骨鍊,30,NT. 490,https://photo.queenshop.com.tw/07040367/07040367-99.jpg,Made in Korea黑蝴蝶結珍珠設計鎖骨鍊附調節鍊設計 任何人都合適鎖骨鍊設計 修飾臉部與肩頸線條黑色蝴蝶結與珍珠搭配 更顯高級時尚是時髦精緻女孩的必備單品!,其他,QueenShop,"['韓系', '優雅']"
雙C環鏤空造型設計戒指,80,NT. 380,https://photo.queenshop.com.tw/07060202/07060202-99.jpg,Made in Korea雙C環鏤空造型設計戒指簡約雙環設計增添時尚感鏤空造型修飾手指纖細度輕鬆搭配 展現個性時尚LOOK！,其他,QueenShop,"['簡約', '韓系']"
簡約不規則造型設計素面戒指,80,NT. 380,https://photo.queenshop.com.tw/07060203/07060203-99.jpg,Made in Korea簡約不規則造型設計素面戒指單環造型 簡約個性的質感不規則設計擁有絕佳的手感休閒時刻或是重要時刻都好搭配簡單穿出時尚新態度！,其他,QueenShop,"['簡約', '韓系']"
愛心珍珠銀質耳針式耳環,30,NT. 290,https://photo.queenshop.com.tw/07030922/07030922-99.jpg,Made in Korea愛心珍珠銀質耳針式耳環愛心珍珠造型 甜美有質感選用925銀 不易損壞不易過敏小巧尺寸 低調精緻正式或休閒場合都適合~,配件,QueenShop,"['甜美', '優雅']"
橢圓扣環造型手鍊,80,NT. 290,https://photo.queenshop.com.tw/07050165/07050165-99.jpg,橢圓扣環造型手鍊橢圓造型款式增添個性率性感整體質感好搭配坦率基本調性俐落展現輕鬆穿出時尚質感LOOK！,其他,QueenShop,"['優雅', '簡約']"
拉鍊立體多口袋寬版襯衫 兩色售 M/L,500,NT. 980,https://photo.queenshop.com.tw/01025330/01025330-01.jpg,拉鍊立體多口袋寬版襯衫男裝系列選用親膚有挺度的100%純棉面料寬鬆版型 修飾同時合適各種身形多口袋設計方便又好看素面設計百搭又實穿單穿或開扣當外套穿都有型！,上衣,QueenShop,"['工裝', '休閒']"
甜心俱樂部 撞色裝飾線短版印圖上衣 兩色售,150,NT. 390,https://photo.queenshop.com.tw/01190009/01190009-01.jpg,甜心俱樂部 撞色裝飾線短版印圖上衣選用透氣舒適的混紡面料短版版型 修飾身形比例撞色裝飾線 增添整體設計亮點下身搭配短裙 穿出甜辣青春Look!,上衣,QueenShop,"['甜美', '性感']"
不規則線條愛心珍珠耳環,30,NT. 390,https://photo.queenshop.com.tw/07030898/07030898-99.jpg,Made in Korea不規則線條愛心珍珠耳環不規則愛心造型 增添整體率性感銀色線條與珍珠拼接 別緻有特色任何場合配戴都合適有型簡單搭配 展現個性時髦風格~,其他,QueenShop,"['韓系', '優雅']"
中分哥 立體福氣不倒翁貓貓鑰匙圈 兩色售,80,NT. 190,https://photo.queenshop.com.tw/12040107/12040107-02.jpg,中分哥 立體福氣不倒翁貓貓鑰匙圈選用有彈性防磨防撞的軟膠材質福氣貓貓 可可愛愛招財來 福氣不倒翁 為你帶來好運氣簡單配戴在身上就有好心情~,其他,QueenShop,"['日系', '甜美']"
童裝 親子系列 反摺袖棉麻衣 兩色售 S/M/L,150,NT. 280,https://photo.queenshop.com.tw/01096160/01096160-06.jpg,童裝親子系列 反摺袖棉麻衣舒適透氣的棉麻面料適合春夏悶熱天氣吸濕排汗流汗不黏膩大地色系的造型和孩子玩時也不怕弄髒可以盡情的享受家人時光~,上衣,QueenShop,"['休閒', '戶外']"
MIT 寬片片 領邊撞色手機印圖短版上衣,120,NT. 490,https://photo.queenshop.com.tw/01190213/01190213-99.jpg,Made in Taiwan寬片片 領邊撞色手機印圖短版上衣選用100%的純棉面料手機水果印圖造型 增添趣味感短版剪裁設計 打造俐落有型的比例搭配短裙 展現休閒活力LOOK!,上衣,QueenShop,"['休閒', '韓系']"
MIT 寬片片 西瓜奏樂少女印圖短袖上衣,120,NT. 590,https://photo.queenshop.com.tw/01190221/01190221-99.jpg,寬片片 西瓜奏樂少女印圖短袖上衣選用100%純棉面料有彈性面料 穿上親膚又舒適 夏日感十足的西瓜與少女簡單打造Y2K穿搭的必備單品!,上衣,QueenShop,"['日系', '甜美']"
扭結水鑽設計耳針式耳環,30,NT. 290,https://photo.queenshop.com.tw/07030918/07030918-99.jpg,Made in Korea扭結水鑽設計耳針式耳環光澤感滿滿的水鑽造型小巧精美 點綴整體穿搭搭配裙裝甜美可愛扣環設計 不怕耳環消失不見隨意搭配就能時髦有型!,配件,QueenShop,"['韓系', '甜美']"
中分哥 撞色剪接三色餅乾微笑上衣,300,NT. 590,https://photo.queenshop.com.tw/01190100/01190100-99.jpg,中分哥 一起玩樂印圖渲染上衣選用100%純棉面料 柔軟又舒適三色餅乾微笑印圖 讓你隨時保持笑容撞色剪接設計 增添造型豐富度簡單搭配褲裝 展現俏皮活力Look!,上衣,QueenShop,"['休閒', '街頭']"
愛心珍珠造型項鍊,80,NT. 380,https://photo.queenshop.com.tw/07040327/07040327-99.jpg,Made in Korea愛心珍珠造型項鍊滿滿愛心珍珠造型簡約質感又有氣質簡單搭配裙裝就好看時尚！,配件,QueenShop,"['韓系', '優雅']"
中分哥 排釦半門襟刺繡單口袋Polo上衣,300,NT. 590,https://photo.queenshop.com.tw/01060057/01060057-99.jpg,中分哥 排釦半門襟刺繡單口袋Polo上衣選用舒適柔軟的彈性面料Polo領設計 修飾臉部線條刺繡單口袋造型 增添設計小巧思不論搭配褲裝或裙裝都好看有型~,上衣,QueenShop,"['休閒', '簡約']"
18周年限定 抓皺澎袖透膚兩件式上衣-杏,70,NT. 490,https://photo.queenshop.com.tw/01140064/01140064-99.jpg,18周年限定 抓皺澎袖透膚兩件式上衣選用輕薄透氣的網紗面料澎袖與抓皺設計 為整體增添立體度兩件式上衣 可自由選擇穿搭下身搭配裙裝 展現優雅氣質風~,上衣,QueenShop,"['優雅', '甜美']"
